"CREC";"No";"0";;;"Coastal Research and Education Center";"http://www.clemson.edu/coastalrec/";"32.8";"-79.9";NULL;NULL;NULL;NULL;NULL;NULL;"AGRI";"SC";"US";
"CRO";"No";"0";;;"Crossett Experimental Forest";"http://www.srs.fs.usda.gov/4106/";"33.03";"-91.95";NULL;NULL;NULL;"17.2";"136";NULL;"TEMPFOR";"MS";"US";
"CRP";"No";"0";;"2008-06-03 09:12:06";"Caribou Poker";"http://www.lter.uaf.edu/";"65.15";"-147.47";"210";"825";"517.5";"-3";"34";;"ARCTIC";"AK";"US";"Caribou-Poker.pdf"
"CRT";"No";"0";;;"Laguna Cartagena National Wildlife Refuge";"http://www.fws.gov/caribbean/Lagunacartegena/default.htm";"18.01288";"-67.10039";NULL;NULL;"10";"25.3";"83";NULL;"WETLAND";"PR";"US";"Laguna_Cartagena_Lake.pdf"
"CSL";"No";"0";;;"University of Texas  Pan American Coastal Studies Laboratory";"https://portal.utpa.edu/portal/page/portal/utpa_main/daa_home/cose_home/csl";"26.075";"-97.158";NULL;NULL;NULL;NULL;NULL;NULL;"COASTAL-TEMP";"TX";"US";
"CSMR";"No";"0";;;"Carpinteria Salt Marsh Reserve";"http://nrs.ucop.edu/Reserves/carpinteria/Carpinfo.html";"34.402637";"-119.533596";NULL;NULL;NULL;NULL;NULL;NULL;"ESTU";"CA";"US";
"CSP";"No";"0";;;"Caspar Creek Experimental Watershed";"http://www.fs.fed.us/psw/ef/caspar_creek/";"39.375";"-123.6667";"60";"330";"195";"11.1";"111.9";NULL;"TEMPFOR";"CA";"US";
"CSSL";"No";"0";;;"Central Sierra Snow Laboratory";"http://research.chance.berkeley.edu/cssl/";"39.3167";"-120.3667";NULL;NULL;"2100";"8";"130";NULL;"TEMPFOR";"CA";"US";
"CSTB";"No";"0";;;"Center for the Study of Tropical Birds";"http://cstbinc.org/";"26.514";"-99.115";NULL;NULL;NULL;NULL;NULL;NULL;"AGRI";"TX";"US";
"CWMA";"No";"0";;;"Chapparal Wildlife Management Area";"http://www.tpwd.state.tx.us/huntwild/hunt/wma/find_a_wma/list/?id=45";"28.3791";"-99.4004";"0";"0";"163";"21.1";"53.3";NULL;"GRASS-SHRUB";"TX";"US";
"CWS";"No";"0";;;"Choptank Watershed";"http://www.md.nrcs.usda.gov/programs/csp/2006/choptank.html";"38.997222";"-75.786111";"0";"20";"10";"12.6";"100";NULL;"AGRI";"MD";"US";"Choptank_Watershed_Study_Site.pdf"
"CZO";"No";"0";;;"Carraizo Reservoir";NULL;"18.31726";"-66.02156";"39";"50";"44.5";"24.5";"176";NULL;"AQUATIC";"PR";"US";
"DAFS";"No";"0";;;"Davis Field Station";"http://www.werc.usgs.gov/davis/index.html";"38.540602";"-121.748151";NULL;NULL;"29";"23.6";"44.3";NULL;"AGRI";"CA";"US";
"DC";"No";"0";;;"Deception Creek Experimental Forest";"http://forest.moscowfsl.wsu.edu/ef/dcef.html";"45.1666666666667";"-116.5";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"ID";"US";
"DCC";"No";"0";;"2008-04-07 12:52:30";"Philip L Boyd Deep Canyon Desert Research Center";"http://deepcanyon.ucnrs.org/";"33.649";"-116.376";"180";"1310";"745";"24.5";"14.2";"http://nrs.ucop.edu/Reserves/Boyd.pdf";"DESERT-HOT";"CA";"US";"Philip_L_Boyd_Deep_Canyon_Desert_Research_Center.pdf"
"DCT";"No";"0";;;"Dine College Tsaile-Canyon de Chelly";"https://www.dinecollege.edu/ics/";"36.25";"-109.14";"1709";"2133";"1921";"10.1";"9.4";NULL;"GRASS-SHRUB";"AZ";"US";
"DE";"No";"0";;"2008-06-03 15:17:19";"Desert  Experimental Range";"http://www.fs.fed.us/rmrs/experimental-forests/desert-experimental-range/";"38.666667";"-113.75";"1547";"2565";"2056";"9.9";"15.7";;"DESERT-COLD";"UT";"US";
"DEN";"No";"0";;"2008-04-14 12:39:43";"Denali National Park and Preserve";"http://www.nps.gov/dena/";"63.3";"-148.9";"200";"6300";"3250";"-2.8";"38";;"ARCTIC";"AK";"US";"Denali.pdf"
"DESREC";"No";"0";;"2008-06-03 16:06:09";"ANR Desert Research and Extension Center";"http://groups.ucanr.org/desertrec/";"32.80383";"-115.47819";"0";"0";"0";"22.5";"0";;"AGRI";"CA";"US";
"DEVR";"No";"0";;;"Devine Ridge";"http://www.sagestep.org/locations/devine.html";"43.71";"-118.95";"1463";"1585";"1524";"8";"37.5";NULL;"SAGEBRUSH";"OR";"US";
"DFP";"No";"0";;;"Dolan Falls Preserve";"http://www.nature.org/wherewework/northamerica/states/texas/preserves/art6399.html";"29.8842";"-100.993";NULL;NULL;"470";"18";"48";NULL;"GRASS-SHRUB";"TX";"US";
"DFWI";"No";"0";;;"Darrin Fresh Water Institute";"http://www.rpi.edu/dept/DFWI/";"43.557";"-73.655";NULL;NULL;NULL;NULL;NULL;NULL;"AQUATIC";"NY";"US";
"DIFS";"No";"0";;;"Dixon Field Station-USGS";"http://www.werc.usgs.gov/dixon/index.html";"38.496114";"-121.799065";NULL;NULL;NULL;NULL;NULL;NULL;"WETLAND";"CA";"US";
"DISWP";"No";"0";;;"Disney Wilderness Preserve";"http://www.nature.org/wherewework/northamerica/states/florida/preserves/art5523.html";"28.132";"-81.405";NULL;NULL;NULL;NULL;NULL;NULL;"WETLAND";"FL";"US";
"DLMC";"No";"0";;;"Dawson Los Monos Canyon Reserve";"http://nrs.ucop.edu/Dawson-Los-Monos.htm";"33.157485";"-117.245726";"67";"179";"123";"15";"21";NULL;"TEMPFOR";"CA";"US";
"DMFS";"No";"0";;;"Delta Marsh Field Station";"http://www.umanitoba.ca/faculties/science/delta_marsh";"50.182";"-98.382";NULL;NULL;NULL;NULL;NULL;NULL;"WETLAND";NULL;"CA";
"DOS";"No";"0";;;"Doboy Sound (GCE)";"http://gce-lter.marsci.uga.edu/lter/asp/db/sitedetails.asp?units=deg&polygon=0&site=GCE-DB";"31.390267";"-81.293662";NULL;NULL;NULL;NULL;NULL;NULL;"ESTU";"GA";"US";
"DRE";"No";"0";;"2008-04-09 16:18:40";"Dickinson Research Extension Center";"http://www.ag.ndsu.nodak.edu/dickinso/";"46.883";"-102.8";NULL;NULL;NULL;"5.3";"40";;"RANGE";"ND";"US";"Dickinson_Research_Extension_Center.pdf"
"DREC";"No";"0";;"2008-04-11 10:01:06";"Delta Research and Extension Center";"http://msucares.com/drec/";"33.475";"-90.907";"35";"40";"37.5";NULL;NULL;;"AGRI";"MS";"US";"Delta_Research_and_Extension_Center.pdf"
"DRI";"No";"0";;;"Desert Research Institute";"http://www.dri.edu";"39.53";"-119.813";NULL;NULL;NULL;NULL;NULL;NULL;"DESERT-COLD";"NV";"US";
"DSCC";"No";"0";;;"Desert Studies Center";"http://biology.fullerton.edu/dsc/";"35.589";"-116.355";NULL;NULL;"237";"21";"8.9";NULL;"DESERT-HOT";"CA";"US";
"DSR";"No";"0";;;"Dine College Shiprock";"https://www.dinecollege.edu/ics/";"36.48";"-108.41";NULL;NULL;"1515";"12";"7.6";NULL;"GRASS-SHRUB";"AZ";"US";
"DTS";"No";"0";;;"Dysart Woods Laboratory";"http://www.plantbio.ohiou.edu/epb/facility/dysart/dysart.htm";"39.59";"-80.59";"325";"425";"375";"10.7";"101";NULL;"TEMPFOR";"OH";"US";
"DU";"No";"0";;;"Dukes Experimental Forest";"http://nrs.fs.fed.us/ef/locations/mi/dukes/";"46.35";"-87.16667";NULL;NULL;NULL;"5";"35.5";NULL;"TEMPFOR";"MI";"US";
"ECHR";"No";"0";;;"Elliott Chaparral Reserve";"http://elliott.ucnrs.org/";"33.142";"-117.256";NULL;NULL;NULL;NULL;NULL;NULL;"GRASS-SHRUB";"CA";"US";
"ECRC";"No";"0";;;"Eastern Colorado Research Center";"http://www.colostate.edu/depts/ecrc/";"40.12";"-103.36";"1310";"1340";"1325";"11";"36";NULL;"GRASS-SHRUB";"CO";"US";
"EFS";"No";"0";;"2008-04-14 11:31:27";"Entrada Field Station";"http://entrada.utah.edu";"38.8";"-109.27";"1269";"2000";"1634.5";"12";"30";;"GRASS-SHRUB";"UT";"US";"Entrada_Field_Station.pdf"
"EJMBS";"No";"0";;;"Edward J. Meeman Biological Field Station";"http://biology.memphis.edu/meeman/";"35.351";"-89.987";NULL;NULL;NULL;"16";"132";NULL;"WETLAND";"TN";"US";
"ELBFS";"No";"0";;;"Eagle Lake Biological Field Station";"http://www.csuchico.edu/biol/EagleLake/eaglelake.html";"40.617";"-120.727";"1554";"2438";"1996";NULL;NULL;NULL;"AQUATIC";"CA";"US";
"ELKR";"No";"0";;;"Richard J. Elkus Ranch";"http://cesanmateo.ucdavis.edu/Custom%5FProgram/";"37.466843";"-122.428715";NULL;NULL;NULL;NULL;NULL;NULL;"RANGE";"CA";"US";
"ELP";"No";"0";;"2008-04-07 12:12:45";"El Paso";"http://www.utep.edu/indio/";"31.26";"-105.75";"800";"1600";"1200";"18.1";"24";;"DESERT-HOT";"TX";"US";"El_Paso-Indio.pdf"
"ELSR";"No";"0";;"2008-04-08 13:41:44";"Elkhorn Slough Reserve";"http://www.nerrs.noaa.gov/ElkhornSlough/welcome.html";"36.818056";"-121.739394";"0";NULL;NULL;NULL;NULL;"Elkhorn Slough is one of the relatively few coastal wetlands remaining in California. The main channel of the slough, which winds inland nearly seven miles, is flanked by a broad salt marsh second in size in California only to San Francisco Bay.";"ESTU";"CA";"US";
"EMC";"No";"0";;;"Estacion del Mar Cortes";"http://www.glendale.edu/baja";"28.95";"-113.55";NULL;NULL;NULL;NULL;NULL;NULL;"COASTAL-DESERT";NULL;"MX";
"ENH";"No";"0";;;"Edmund Niles Huyck Preserve and Biological Research Station";"http://www.huyckpreserve.org";"42.516";"-74.138";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"NY";"US";
"EOAR";"No";"0";;;"Emerson Oaks Reserve";"http://nrs.ucop.edu/Reserves/Emerson/aboutemerson.html";"33.466667";"-117.039444";"439";"640";"539.5";NULL;NULL;NULL;"COASTAL-TEMP";"CA";"US";
"EOARC";"No";"0";;;"Eastern Oregon Agricultural Research Center";"http://www.ars.usda.gov/Main/site_main.htm?modecode=53-60-00-00";"43.529";"-119.0229";NULL;NULL;NULL;"7.5";"28";NULL;"AGRI";"OR";"US";
"ERC";"No";"0";;;"Ecology Research Center";"http://www.cas.muohio.edu/erc/";"39.883";"-85.2";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"IN";"US";
"ES";"No";"0";;;"Escambia Experimental Forest";"http://www.srs.fs.usda.gov/organization/exforest/";"30.1333333333333";"-87.016666";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"AL";"US";
"ESFL";"No";"0";;;"Ecosystem Studies Field Laboratory at Altona Flat Rock";"http://faculty.plattsburgh.edu/david.franzi/esfl/esflhome.htm";"44.84";"-73.569";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"NY";"US";
"ESGRMZ";"No";"0";;;"Edwin S. George Reserve";"http://www.sitemaker.umich.edu/esgr/home";"42.463";"-83.964";"271";"304.8";"287.9";"11";"76.2";NULL;"TEMPFOR";"MI";"US";
"EST";"No";"0";;"2008-04-09 15:13:38";"Estabrook Woods";"http://www.estabrookwoods.org/";"42.49606";"-71.34862";"58";"83";"70.5";"8";"120";;"URBAN";"MA";"US";"Estate_Thomas_Experimental_Forest.pdf"
"ESUNA";"No";"0";;;"Emporia State University Natural Areas";"http://www.emporia.edu/naturalareas/";"38.49";"-96.33";NULL;NULL;NULL;NULL;NULL;NULL;"WETLAND";"KS";"US";
"ETEF";"No";"0";;"2008-04-04 17:50:51";"Estate Thomas Experimental Forest Hurricane Monitoring Wildland Site";;"17.7416";"-64.525";"80";"120";"100";"26.7";"110";;"URBAN";"PR";"US";
"EVNF";"No";"0";;;"Everglades National Park";"http://www.nps.gov/ever/";"25.76256";"-80.82902";NULL;NULL;NULL;"24.3";"138";NULL;"WETLAND";"FL";"US";
"EYNF";"No";"0";;;"El Yunque (Carribean) National Forest";"http://www.fs.fed.us/r8/caribbean/index.shtml";"18.29166";"-65.7916";NULL;NULL;NULL;NULL;NULL;NULL;"TROPFOR";"PR";"US";
"FER";"No";"0";;;"Fernow Experimental Forest";"http://www.fs.fed.us/ne/parsons/fefhome.htm";"39.0542";"-79.6875";NULL;NULL;NULL;"9.1";"149.5";;"TEMPFOR";"WV";"US";
"FFC";"No";"0";;;"Ford Forestry Center";"http://fordcenter.mtu.edu";"46.583";"-88.466";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"MI";"US";
"FFS";"No";"0";;;"Forfar Field Station";"http://www.intlfieldstudies.com/index.php?option=com_content&task=view&id=15&Itemid=28";"25";"-77.3";NULL;NULL;NULL;"24.4";NULL;NULL;"COASTAL-TROP";NULL;"BS";
"FGH";"No";"0";;"2008-04-08 18:00:47";"Feeagh Lake";"http://www.gleon.org/lakes/view/feeagh/";"53.948889";"9.575556";NULL;NULL;NULL;NULL;NULL;;"AQUATIC";;"IE";
"FLBS";"No";"0";;;"Flathead Lake Biological Station";"http://www.umt.edu/flbs/";"47.88";"-114.03";"880";"920";"900";"8";"55.4";NULL;"TEMPFOR";"MT";"US";
"FMRR";"No";"0";;;"Fortuna Mountain Research Reserve";"http://fs.sdsu.edu/kf/reserves/fmrr/";"32.844";"-117.056";"91";"393";"242";NULL;NULL;NULL;"GRASS-SHRUB";"CA";"US";
"FONR";"No";"0";;;"Fort Ord Natural Reserve";"http://ucreserve.ucsc.edu/FortOrd/ftordres.html";"37.838338";"-122.479932";NULL;NULL;NULL;NULL;NULL;NULL;"GRASS-SHRUB";"CA";"US";
"FPMS";"No";"0";;"2008-04-04 17:55:11";"Finca Pellejas Managed (Agricultural) Site";;"18.20475";"-66.70954";"350";"450";"400";"23";"192";;"AGRI";"PR";"US";"Finca_Pellejas.pdf"
"FRA";"No";"0";;;"Fraser Experimental Forest";"http://www.fs.fed.us/rm/fraser/";"39.9069";"-105.8828";NULL;NULL;NULL;"0.3";"59.8";NULL;"ALPINE";"CO";"US";
"FRR";"No";"0";;;"Freeman Ranch";"http://www.txstate.edu/freemanranch/oindex.htm";"29.9308";"-97.9915";NULL;NULL;"235";"20.1";"86";NULL;"SAVANNA";"TX";"US";
"FRSL";"No";"0";;"2008-04-08 18:04:43";"Frederiksborg Slotssoe Lake";"http://www.gleon.org/lakes/view/frederiksborg/";"55.933333";"12.283333";NULL;NULL;NULL;NULL;NULL;;"AQUATIC";;"DK";
"FTHA";"No";"0";;"2008-04-04 19:21:16";"Fort Hays Experimental Station";"http://www.wkarc.org/Arch/arch.asp";"38.858299";"-99.335271";"605";"610";"607.5";"11.5";"56";;"GRASS-SHRUB";"KS";"US";"Fort_Hays.pdf"
"FTK";"No";"0";;;"Fort Keogh";"http://www.ars.usda.gov/Main/docs.htm?docid=3087";"46.26";"-105.53";NULL;NULL;NULL;"7.8";"34.1";NULL;"RANGE";"MT";"US";
"FtM_MT_NRM";"No";"0";;"2008-04-09 18:15:51";"Missoula/Fort Missoula";"http://dbs.umt.edu/flightlab/";"46.84";"-114.05";"0";"0";"975";"7.3";"45";;"TEMPFOR";"MT";"US";"Missoula.pdf"
"FTOS";"No";"0";;;"Fort Collins Open Space";"http://fcgov.com/naturalareas/";"40.56";"-105.027";"1490";"1500";"1495";"9";"39";NULL;"URBAN";"CO";"US";
"FTSL";"No";"0";;;"Franz Theodore Stone Laboratory";"http://ohioseagrant.osu.edu/stonelab/";"41.654";"-82.823";NULL;NULL;NULL;NULL;NULL;NULL;"AQUATIC";"OH";"US";
"FV";"No";"0";;;"Fort Valley Experimental Forest";"http://www.fs.fed.us/rmrs/experimental-forests/fort-valley-experimental-forest";"35.2683333333333";"-111.740277";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"AZ";"US";
"GALAC";"No";"0";;;"Galapagos Academic Institute for the Arts and Sciences";"http://www.usfq.edu.ec/gaias/index.html";"0.92";"-90.75";"0";NULL;NULL;NULL;NULL;NULL;"OCEAN";NULL;"EC";
"GAZFRS";"No";"0";;;"Field Research Station at Gazos Creek";"http://www.gazos.org/ResearchStation/";"37.183";"-122.29";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"CA";"US";
"GB";"No";"0";;"2007-10-30 13:24:05";"Great Basin Experimental Range";"http://www.fs.fed.us/rmrs/experimental-forests/great-basin-experimental-range/";"39.32";"-111.5";"2070";"3180";"2625";"2.5";"52.5";;"RANGE";"UT";"US";
"GBNP";"No";"0";;"2008-06-10 16:07:49";"Great Basin National Park";"http://www.nps.gov/grba/";"39.01";"-114.22";"2000";"3982";"2991";"5.6";"55.8";;"SAGEBRUSH";"NV";"US";"Great_Basin_National_Park.pdf"
"GC";"No";"0";;"2007-10-30 13:12:07";"Goodwin Creek Experimental Watershed";"http://ars.usda.gov/Business/docs.htm?docid=5040";"34.232";"89.914";NULL;NULL;NULL;NULL;"144";;"TEMPFOR";"MS";"US";
"GCE1";"No";"0";;;"Eulonia (GCE1)";"http://gce-lter.marsci.uga.edu/lter/asp/db/sitedetails.asp?site=GCE1";"31.540332";"-81.418894";NULL;NULL;"0";NULL;NULL;NULL;"ESTU";"GA";"US";
"GCE10";"No";"0";;;"Hunt Camp (GCE10)";"http://gce-lter.marsci.uga.edu/lter/asp/db/sitedetails.asp?units=deg&polygon=0&site=GCE10";"31.482527";"-81.276773";NULL;NULL;NULL;NULL;NULL;NULL;"ESTU";"GA";"US";
"GCE2";"No";"0";;;"Four Mile Island (GCE2)";"http://gce-lter.marsci.uga.edu/lter/asp/db/sitedetails.asp?units=deg&polygon=0&site=GCE2";"31.54198";"-81.305316";NULL;NULL;NULL;NULL;NULL;NULL;"ESTU";"GA";"US";
"GCE3";"No";"0";;;"North Sapelo (GCE3)";"http://gce-lter.marsci.uga.edu/lter/asp/db/sitedetails.asp?units=deg&polygon=0&site=GCE3";"31.53485";"-81.215897";NULL;NULL;NULL;NULL;NULL;NULL;"ESTU";"GA";"US";
"GCE4";"No";"0";;;"Meridian (GCE4)";"http://gce-lter.marsci.uga.edu/lter/asp/db/sitedetails.asp?units=deg&polygon=0&site=GCE4";"31.455351";"-81.364311";NULL;NULL;NULL;NULL;NULL;NULL;"ESTU";"GA";"US";
"GCE5";"No";"0";;;"Folly River (GCE5)";"http://gce-lter.marsci.uga.edu/lter/asp/db/sitedetails.asp?units=deg&polygon=0&site=GCE5";"31.431056";"-81.341413";NULL;NULL;NULL;NULL;NULL;NULL;"ESTU";"GA";"US";
"GCE6";"No";"0";;;"Dean Creek (GCE6)";"http://gce-lter.marsci.uga.edu/lter/asp/db/sitedetails.asp?units=deg&polygon=0&site=GCE6";"31.382215";"-81.280283";NULL;NULL;NULL;NULL;NULL;NULL;"ESTU";"GA";"US";
"GCE7";"No";"0";;;"Carrs Island (GCE7)";"http://gce-lter.marsci.uga.edu/lter/asp/db/sitedetails.asp?units=deg&polygon=0&site=GCE7";"31.341886";"-81.48337";NULL;NULL;NULL;NULL;NULL;NULL;"ESTU";"GA";"US";
"GCE8";"No";"0";;"2008-06-03 15:50:39";"Alligator Creek (GCE8)";"http://gce-lter.marsci.uga.edu/lter/asp/db/sitedetails.asp?units=deg";"31.310898";"-81.418729";NULL;NULL;NULL;NULL;NULL;;"ESTU";"GA";"US";
"GCE9";"No";"0";;;"Rockdedundy Island (GCE9)";"http://gce-lter.marsci.uga.edu/lter/asp/db/sitedetails.asp?units=deg&polygon=0&site=GCE9";"31.348674";"-81.335557";NULL;NULL;NULL;NULL;NULL;NULL;"ESTU";"GA";"US";
"GERC";"No";"0";;;"Gerace Research Center";"http://www.geraceresearchcentre.com/";"24.117";"-74.467";NULL;NULL;NULL;NULL;NULL;NULL;"OCEAN";NULL;"BS";
"GEWMA";"No";"0";;;"Gus Engeling Wildlife Management Area";"http://www.tpwd.state.tx.us/huntwild/hunt/wma/find_a_wma/list/?id=10";"31.9083";"-95.9054";NULL;NULL;"80";"19.1";"107.2";NULL;"SAVANNA";"TX";"US";
"GGFS";"No";"0";;;"Golden Gate Field Station";"http://www.werc.usgs.gov/gg/index.html";"37.837532";"-122.48018";NULL;NULL;NULL;NULL;NULL;NULL;"COASTAL-TEMP";"CA";"US";
"GHEI";"No";"0";;;"Glen Helen Ecology Institute";"http://www.glenhelen.org";"39.66";"-84";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"OH";"US";
"GLA";"No";"0";;;"Glacier Lakes Experimental Forest";"http://www.fs.fed.us/rm/main/expfor/glees.html";"41.375";"-106.2583";"3200";"3500";"3350";"-0.8";"110";NULL;"ALPINE";"WY";"US";
"GLEES";"No";"0";;"2007-10-30 13:22:49";"Glacier Lakes Ecosystem Experiments Site";"http://www.fs.fed.us/rm/landscapes/Locations/Glees/GLEES.shtml";"41.375";"106.258";"3200";"3500";"3350";"-0.8";"110";;"ALPINE";"WY";"US";
"GMU";"No";"0";;"2008-04-09 11:59:19";"George Mason University Campus";"http://www.gmu.edu/";"38.83026";"-77.306513";"109";"137";"123";"13";"105";;"URBAN";"VA";"US";"George_Mason_University_Campus_Site.pdf"
"GNR";"No";"0";;;"Gault Nature Reserve";"http://www.mcgill.ca/gault";"45.517";"-73.133";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";NULL;"CA";
"GONA";"No";"0";;"2008-04-11 11:00:05";"Graham Oaks Natural Area";"http://www.metro-region.org/article.cfm?articleid=10365";"45.3";"-122.79";"25";"60";"42.5";"11.8";"118";;"URBAN";"OR";"US";"Graham_Oaks_Natural_Area_Urban_Fringe_Site.pdf"
"GPFO";"No";"0";;;"Cecil and Ida Green Pinon Flat Observatory";"http://pfostrain.ucsd.edu/pfo/";"33.60986";"-116.4568";NULL;NULL;"730.4";NULL;NULL;NULL;"GRASS-SHRUB";"CA";"US";
"GRBR";"No";"0";;"2008-04-08 13:43:07";"Grand Bay River";"http://www.nerrs.noaa.gov/GrandBay/welcome.html";"30.3571";"-88.4629";"0";"0";"0";NULL;NULL;"The Grand Bay Reserve is one of the most biologically productive estuarine ecosystems in the Gulf of Mexico region, supporting several rare or endangered plant and animal species, numerous important marine fishery resources, diverse habitat types and archaeological sites";"ESTU";"AL";"US";
"GRFS";"No";"0";;;"Great Rivers Field Station";"http://www.umesc.usgs.gov/field_stations/fs4/greatrivers.html";"38.933";"-90.022";NULL;NULL;NULL;NULL;NULL;NULL;"AQUATIC";"IL";"US";
"GRG";"No";"0";;"2008-04-11 12:26:27";"Grand River Grasslands";"http://www.nature.org/wherewework/northamerica/states/missouri/preserves/art447.html";"40.5809";"-94.13";"316";"350";"333";"9.7";"85";;"PRAIRIE";"MO";"US";"Grand_River_Grasslands.pdf"
"GRL";"No";"0";;;"Grazinglands Research Laboratory";"http://ars.usda.gov/Main/site_main.htm?modecode=62-18-00-00";"34.88";"-98";NULL;NULL;NULL;"15.6";"75.6";NULL;"GRASS-SHRUB";"OK";"US";
"GSE";"No";"0";;"2008-04-14 11:33:46";"Grand Staircase-Escalante National Monument";"http://www.ut.blm.gov/monument/";"37.42";"-112";"1650";"3100";"2375";"12";"52.5";;"GRASS-SHRUB";"UT";"US";"Grand_Staircase-Escalante.pdf"
"GSL";"No";"0";;"2008-04-09 16:22:18";"Gudmundsen Sandhills Laboratory";"http://westcentral.unl.edu/GSL/";"42.04";"-101.26";NULL;NULL;NULL;"8.2";"58.1";;"RANGE";"NE";"US";"Gudmundsen_Sandhills_Laboratory.pdf"
"GSM";"No";"0";;"2008-04-04 14:21:24";"Great Smoky Mountains National Park";"http://www.nps.gov/grsm/";"35.36";"-83.55";"460";"1340";"900";"9";"177";;"TEMPFOR";"TN";"US";
"GSWRL";"No";"0";;;"Grassland Soil and Water Research Laboratory";"http://www.ars.usda.gov/Main/site_main.htm?modecode=62-06-00-00";"31.0552";"-97.3483";NULL;NULL;NULL;"19.4";"90.4";NULL;"GRASS-SHRUB";"TX";"US";
"GTMR";"No";"0";;"2008-04-08 14:11:51";"Guana Tolomato Matanzas Reserve";"http://www.nerrs.noaa.gov/GTM/welcome.html";"29.6578";"-81.2203";"0";NULL;NULL;NULL;NULL;"he Guana Tolomato Matanzas National Estuarine Research Reserve encompasses approximately 55,000 acres of salt marsh and mangrove tidal wetlands, oyster bars, estuarine lagoons, upland habitat and offshore seas in Northeast Florida. It contains the northern most extent of mangrove habitat on the east coast of the United States.";"ESTU";"FL";"US";
"GTRC";"No";"0";;"2008-06-03 15:47:51";"Gobabeb Training and Research Centre";"http://www.gobabebtrc.org/";"-23.08";"14.5";NULL;NULL;NULL;NULL;NULL;;"DESERT-HOT";;"NA";
"GUA";"No";"0";;"2008-04-04 18:00:41";"Guanica Biosphere Reserve";"http://www.unesco.org/mabdb/br/brdir/directory/biores.asp?code=USA+35&mode=all";"17.9605";"-66.84238";"0";"230";"115";"25.7";"76";;"TROPFOR";"PR";"US";"Guanica_Forest_Biosphere_Reserve.pdf"
"GUS";"No";"0";;"2008-04-04 18:08:09";"Gurabo Puerto Rico Urban Site";;"18.25597";"-65.97388";"45";"100";"72.5";"24.8";"158";;"URBAN";"PR";"US";"Gurabo_Metro.pdf"
"GWEL";"No";"0";;;"Green Wing Environmental Laboratory";"http://helios.augustana.edu/fieldstations/index.html";"41.714";"-89.329";NULL;NULL;NULL;NULL;NULL;NULL;"WETLAND";"IL";"US";
"GWIP";"No";"0";;;"Galbreath Wildlands Preserve";"http://www.sonoma.edu/galbreath/";"38.336202";"-122.673136";"274.3";"670.6";"472.45";NULL;NULL;NULL;"TEMPFOR";"CA";"US";
"GWRL";"No";"0";;;"Grasslands Wildlife Research Lab";NULL;"38.917";"-88.2";NULL;NULL;NULL;NULL;NULL;NULL;"PRAIRIE";"IL";"US";
"HANF";"No";"0";;"2008-04-07 13:23:44";"Hanford";"http://www.hanford.gov/";"46.73";"-119.34";"262";"287";"274.5";"11.1";"21.5";;"SAGEBRUSH";"WA";"US";"Hanford.pdf"
"HAR";"No";"0";;;"Harrison Experimental Forest";"http://www.srs.fs.usda.gov/organization/exforest/";"30.6333";"-89.05";NULL;NULL;NULL;"19.7";"173.1";NULL;"TEMPFOR";"MS";"US";
"HBEF";"No";"0";;"2008-04-09 15:35:59";"Hubbard Brook Experimental Forest";"http://www.fs.fed.us/ne/newtown_square/research/experimental-forest/hubbard-brook.shtml";"43.56";"-71.45";"207";"1015";"611";"4.5";"140";"http://www.hubbardbrook.org/overview/site_description.htm";"TEMPFOR";"NH";"US";"Hubbard_Brook-Bartlett_Experimental_Forest.pdf"
"HBS";"No";"0";;"2008-04-11 10:04:09";"Hancock Biological Station";"http://www.murraystate.edu/qacd/cos/hbs/hbs.htm";"36.29352";"-87.5927";"109";"233";"171";"14.2";"129";;"TEMPFOR";"KY";"US";"Hancock_Biological_Station.pdf"
"HETF";"No";"0";;;"Hawaii Experimental Tropical Forest";"http://www.fs.fed.us/psw/ef/hawaii/";"19.8";"-155.3";"0";"1920";"960";NULL;NULL;NULL;"TROPFOR";"HI";"US";
"HFR";"No";"0";;"2008-04-09 15:19:16";"Harvard Forest";"http://harvardforest.fas.harvard.edu/";"42.506";"-72.194";"114";"417";"265.5";"7.3";"109";;"TEMPFOR";"MA";"US";"Harvard_Forest.pdf"
"HFRI";"No";"0";;;"Humboldt Field Research Institute";"http://eaglehill.us";"44.48";"-68.03";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"ME";"US";
"HFS";"No";"0";;"2007-11-25 17:48:47";"George Harp Environmental Field Station";"http://engr.astate.edu/biology/facilities.htm";"35.8683";"-92.12123";"180";"225";"202.5";"16.6";"124";;"TEMPFOR";"AR";"US";
